review_id,order_id,customer_id,product_id,product_name,category,region,stars,sentiment,review_text,review_date
R04953,ORD013762,UC07667,P0013,Leinenhemd Matteo,Herrenmode,Berlin,4,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-01-14
R04954,ORD001764,UC00971,P0019,Sandalen Riviera,Schuhe,Bayern,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2024-10-01
R04955,ORD008458,UC04723,P0016,T-Shirt Basic Pack,Herrenmode,NRW,2,negativ,Farbe weicht stark vom Foto ab. Sehr enttäuschend.,2023-12-07
R04956,ORD010897,UC06086,P0001,Slim-Fit Bluse,Damenmode,Hamburg,5,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2024-11-03
R04957,ORD000268,UC00137,P0005,Businesshose Selene,Damenmode,Thüringen,1,negativ,Nicht das was ich erwartet hatte. Werde nicht wieder kaufen.,2023-04-20
R04958,ORD012947,UC07211,P0013,Leinenhemd Matteo,Herrenmode,Baden-Württemberg,5,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2023-10-20
R04959,ORD012957,UC07214,P0016,T-Shirt Basic Pack,Herrenmode,Sachsen,1,negativ,Nicht das was ich erwartet hatte. Werde nicht wieder kaufen.,2023-09-03
R04960,ORD006427,UC03579,P0025,Lederriemen Cognac,Accessoires,Hessen,3,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2024-09-16
R04961,ORD013635,UC07590,P0022,Loafer Classic,Schuhe,Bayern,2,negativ,"Schuhe fallen zu groß aus, muss eine Größe kleiner nehmen.",2024-09-14
R04962,ORD012671,UC07064,P0023,Boots Heritage,Schuhe,Bayern,4,neutral,Entspricht der Beschreibung. Nichts Besonderes.,2023-04-03
R04963,ORD002958,UC01630,P0017,Sneaker Urban Run,Schuhe,Baden-Württemberg,4,neutral,"Preis könnte etwas günstiger sein, sonst passt alles.",2023-07-20
R04964,ORD009677,UC05403,P0005,Businesshose Selene,Damenmode,Hessen,5,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2024-10-02
R04965,ORD013201,UC07348,P0007,Off-Shoulder Top Ida,Damenmode,NRW,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2023-06-28
R04966,ORD012351,UC06890,P0023,Boots Heritage,Schuhe,Bayern,2,negativ,Nach drei Wochen löst sich die Sohle ab – sehr enttäuschend.,2023-06-19
R04967,ORD012600,UC07031,P0001,Slim-Fit Bluse,Damenmode,NRW,4,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2024-04-26
R04968,ORD001204,UC00664,P0001,Slim-Fit Bluse,Damenmode,Baden-Württemberg,1,negativ,Farbe weicht stark vom Foto ab. Sehr enttäuschend.,2024-08-29
R04969,ORD014159,UC07890,P0013,Leinenhemd Matteo,Herrenmode,Berlin,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2024-07-06
R04970,ORD008511,UC04754,P0002,Maxi-Kleid Florencia,Damenmode,NRW,4,neutral,Ist in Ordnung. Mal sehen wie lange es hält.,2024-05-04
R04971,ORD001129,UC00623,P0004,Strickpullover Mila,Damenmode,NRW,4,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-02-20
R04972,ORD004495,UC02466,P0021,Laufschuh Sprint X,Schuhe,Baden-Württemberg,2,negativ,Nach drei Wochen löst sich die Sohle ab – sehr enttäuschend.,2023-04-24
R04973,ORD006114,UC03392,P0002,Maxi-Kleid Florencia,Damenmode,Baden-Württemberg,1,negativ,Material dünn und billig wirkend.,2023-09-13
R04974,ORD001945,UC01067,P0014,Cargo-Shorts Marc,Herrenmode,Berlin,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2023-02-05
R04975,ORD000351,UC00183,P0004,Strickpullover Mila,Damenmode,NRW,2,negativ,Qualität weit unter Erwartungen. Rückgabe beantragt.,2024-07-05
R04976,ORD005889,UC03275,P0001,Slim-Fit Bluse,Damenmode,Baden-Württemberg,4,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2023-06-28
R04977,ORD014263,UC07951,P0029,Portemonnaie Slim,Accessoires,Brandenburg,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2023-02-06
R04978,ORD011091,UC06194,P0025,Lederriemen Cognac,Accessoires,Thüringen,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2024-03-19
R04979,ORD002441,UC01350,P0015,Strickjacke Finn,Herrenmode,Sachsen,5,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-11-15
R04980,ORD002846,UC01571,P0040,Sporttasche Gym Plus,Sport,Bayern,2,negativ,Material dünn und billig wirkend.,2023-02-06
R04981,ORD010560,UC05901,P0040,Sporttasche Gym Plus,Sport,Baden-Württemberg,5,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-12-16
R04982,ORD004859,UC02664,P0025,Lederriemen Cognac,Accessoires,Brandenburg,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2023-06-13
R04983,ORD013880,UC07730,P0002,Maxi-Kleid Florencia,Damenmode,Berlin,3,neutral,Ist in Ordnung. Mal sehen wie lange es hält.,2023-10-28
R04984,ORD007098,UC03954,P0017,Sneaker Urban Run,Schuhe,NRW,2,negativ,"Material kratzt, völlig unbequem. Nicht empfehlenswert.",2024-11-21
R04985,ORD013615,UC07577,P0011,Kapuzenpulli Anton,Herrenmode,Baden-Württemberg,4,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2023-11-28
R04986,ORD000019,UC00009,P0013,Leinenhemd Matteo,Herrenmode,Bayern,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2023-06-06
R04987,ORD000627,UC00347,P0021,Laufschuh Sprint X,Schuhe,Niedersachsen,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2024-04-18
R04988,ORD013543,UC07537,P0006,Cardigan Vera,Damenmode,Niedersachsen,3,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2023-01-10
R04989,ORD008789,UC04903,P0012,Poloshirt Leon,Herrenmode,Bayern,4,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2024-04-04
R04990,ORD007677,UC04272,P0013,Leinenhemd Matteo,Herrenmode,Thüringen,2,negativ,Lieferzeit war viel zu lang. Service katastrophal.,2024-09-21
R04991,ORD006757,UC03776,P0010,Chino Slim Pierre,Herrenmode,NRW,2,negativ,Qualität weit unter Erwartungen. Rückgabe beantragt.,2024-10-17
R04992,ORD005340,UC02937,P0014,Cargo-Shorts Marc,Herrenmode,Hessen,4,neutral,Ist in Ordnung. Mal sehen wie lange es hält.,2024-04-28
R04993,ORD002951,UC01627,P0019,Sandalen Riviera,Schuhe,NRW,4,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-09-07
R04994,ORD005775,UC03219,P0012,Poloshirt Leon,Herrenmode,Hessen,1,negativ,Material dünn und billig wirkend.,2023-08-27
R04995,ORD003868,UC02128,P0015,Strickjacke Finn,Herrenmode,Berlin,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2023-10-27
R04996,ORD008154,UC04546,P0017,Sneaker Urban Run,Schuhe,Baden-Württemberg,1,negativ,"Material kratzt, völlig unbequem. Nicht empfehlenswert.",2023-06-05
R04997,ORD013028,UC07254,P0008,Midi-Rock Nora,Damenmode,Bayern,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2023-01-16
R04998,ORD002282,UC01268,P0026,Seidenschal Parisien,Accessoires,Bayern,1,negativ,Nicht das was ich erwartet hatte. Werde nicht wieder kaufen.,2023-05-11
R04999,ORD011343,UC06329,P0004,Strickpullover Mila,Damenmode,Baden-Württemberg,4,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2024-03-28
R05000,ORD012301,UC06865,P0015,Strickjacke Finn,Herrenmode,Bayern,3,neutral,Ist in Ordnung. Mal sehen wie lange es hält.,2024-12-14
R05001,ORD002999,UC01652,P0023,Boots Heritage,Schuhe,Hamburg,4,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2024-05-22
R05002,ORD005426,UC02987,P0009,Oxford Hemd Classic,Herrenmode,Sachsen,5,positiv,Bin begeistert! Genau das was ich gesucht habe.,2023-08-13
R05003,ORD002542,UC01404,P0026,Seidenschal Parisien,Accessoires,Hessen,3,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2023-06-10
R05004,ORD003809,UC02098,P0006,Cardigan Vera,Damenmode,Baden-Württemberg,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2023-03-21
R05005,ORD013105,UC07296,P0002,Maxi-Kleid Florencia,Damenmode,Bayern,4,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2024-11-04
R05006,ORD001725,UC00947,P0022,Loafer Classic,Schuhe,Bayern,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2024-04-29
R05007,ORD000683,UC00371,P0040,Sporttasche Gym Plus,Sport,Bayern,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2024-07-25
R05008,ORD002710,UC01498,P0029,Portemonnaie Slim,Accessoires,Hamburg,3,neutral,"Preis könnte etwas günstiger sein, sonst passt alles.",2023-07-25
R05009,ORD010689,UC05982,P0025,Lederriemen Cognac,Accessoires,Berlin,1,negativ,Lieferzeit war viel zu lang. Service katastrophal.,2024-10-03
R05010,ORD001966,UC01078,P0016,T-Shirt Basic Pack,Herrenmode,Bayern,1,negativ,Qualität weit unter Erwartungen. Rückgabe beantragt.,2024-09-06
R05011,ORD003586,UC01966,P0006,Cardigan Vera,Damenmode,Brandenburg,3,neutral,Entspricht der Beschreibung. Nichts Besonderes.,2024-06-25
R05012,ORD006607,UC03686,P0031,Kissen Lino 50x50,Home & Living,Berlin,3,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2023-05-06
R05013,ORD003365,UC01842,P0009,Oxford Hemd Classic,Herrenmode,Bayern,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2024-01-24
R05014,ORD002807,UC01551,P0007,Off-Shoulder Top Ida,Damenmode,Hessen,5,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2023-03-25
R05015,ORD011653,UC06496,P0003,High-Waist Jeans Luna,Damenmode,Bayern,3,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2023-01-25
R05016,ORD006549,UC03647,P0005,Businesshose Selene,Damenmode,Baden-Württemberg,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2023-06-13
R05017,ORD003466,UC01902,P0002,Maxi-Kleid Florencia,Damenmode,Hessen,2,negativ,Material dünn und billig wirkend.,2024-06-23
R05018,ORD005074,UC02786,P0004,Strickpullover Mila,Damenmode,Thüringen,5,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2023-01-23
R05019,ORD008706,UC04856,P0015,Strickjacke Finn,Herrenmode,Brandenburg,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2023-04-11
R05020,ORD001407,UC00774,P0018,Chelsea Boot Bruno,Schuhe,Bayern,1,negativ,"Material kratzt, völlig unbequem. Nicht empfehlenswert.",2024-12-12
R05021,ORD006812,UC03804,P0017,Sneaker Urban Run,Schuhe,Niedersachsen,1,negativ,"Material kratzt, völlig unbequem. Nicht empfehlenswert.",2023-02-28
R05022,ORD004018,UC02213,P0005,Businesshose Selene,Damenmode,Berlin,4,neutral,Ist in Ordnung. Mal sehen wie lange es hält.,2023-03-18
R05023,ORD009725,UC05425,P0037,Yoga-Matte Pro,Sport,Baden-Württemberg,1,negativ,Material dünn und billig wirkend.,2023-06-05
R05024,ORD008824,UC04928,P0034,Vase Keramik Rund,Home & Living,Baden-Württemberg,4,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2024-06-04
R05025,ORD000871,UC00478,P0014,Cargo-Shorts Marc,Herrenmode,Bayern,5,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-08-15
R05026,ORD000436,UC00234,P0006,Cardigan Vera,Damenmode,Niedersachsen,1,negativ,Nicht das was ich erwartet hatte. Werde nicht wieder kaufen.,2024-11-23
R05027,ORD007768,UC04324,P0021,Laufschuh Sprint X,Schuhe,Hamburg,1,negativ,"Material kratzt, völlig unbequem. Nicht empfehlenswert.",2023-09-27
R05028,ORD003396,UC01859,P0026,Seidenschal Parisien,Accessoires,Hamburg,2,negativ,Farbe weicht stark vom Foto ab. Sehr enttäuschend.,2023-06-03
R05029,ORD004374,UC02405,P0001,Slim-Fit Bluse,Damenmode,Baden-Württemberg,5,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-01-11
R05030,ORD000500,UC00276,P0020,Pumps Elegante,Schuhe,NRW,2,negativ,"Schuhe fallen zu groß aus, muss eine Größe kleiner nehmen.",2024-07-31
R05031,ORD008552,UC04779,P0005,Businesshose Selene,Damenmode,Bayern,4,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2023-11-22
R05032,ORD002089,UC01160,P0015,Strickjacke Finn,Herrenmode,NRW,5,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-04-30
R05033,ORD011086,UC06193,P0035,Bilderrahmen Set 3er,Home & Living,Baden-Württemberg,3,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2023-08-25
R05034,ORD002729,UC01510,P0015,Strickjacke Finn,Herrenmode,Baden-Württemberg,5,positiv,Bin begeistert! Genau das was ich gesucht habe.,2023-06-15
R05035,ORD011964,UC06677,P0023,Boots Heritage,Schuhe,Hessen,3,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2023-07-13
R05036,ORD006248,UC03467,P0013,Leinenhemd Matteo,Herrenmode,NRW,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2023-06-06
R05037,ORD000845,UC00468,P0008,Midi-Rock Nora,Damenmode,Bayern,3,neutral,Ist in Ordnung. Mal sehen wie lange es hält.,2024-05-06
R05038,ORD010123,UC05652,P0002,Maxi-Kleid Florencia,Damenmode,Thüringen,5,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-12-01
R05039,ORD004652,UC02551,P0016,T-Shirt Basic Pack,Herrenmode,Hamburg,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2024-06-23
R05040,ORD007490,UC04163,P0029,Portemonnaie Slim,Accessoires,NRW,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2024-12-15
R05041,ORD010831,UC06057,P0033,Kerzenset Nordic,Home & Living,Hamburg,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2023-01-14
R05042,ORD013218,UC07360,P0011,Kapuzenpulli Anton,Herrenmode,Berlin,4,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2024-04-18
R05043,ORD001689,UC00927,P0018,Chelsea Boot Bruno,Schuhe,NRW,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2023-03-23
R05044,ORD001505,UC00823,P0009,Oxford Hemd Classic,Herrenmode,Hessen,1,negativ,Qualität weit unter Erwartungen. Rückgabe beantragt.,2024-11-23
R05045,ORD000439,UC00236,P0015,Strickjacke Finn,Herrenmode,NRW,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2023-04-20
R05046,ORD003889,UC02140,P0018,Chelsea Boot Bruno,Schuhe,Thüringen,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2023-05-25
R05047,ORD004613,UC02527,P0011,Kapuzenpulli Anton,Herrenmode,Bayern,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2024-11-05
R05048,ORD006941,UC03874,P0020,Pumps Elegante,Schuhe,Hamburg,4,neutral,Ist in Ordnung. Mal sehen wie lange es hält.,2024-04-29
R05049,ORD003712,UC02041,P0031,Kissen Lino 50x50,Home & Living,Niedersachsen,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2024-01-11
R05050,ORD008815,UC04918,P0027,Sonnenbrille Aviator,Accessoires,Baden-Württemberg,3,neutral,"Preis könnte etwas günstiger sein, sonst passt alles.",2023-11-02
R05051,ORD003146,UC01730,P0009,Oxford Hemd Classic,Herrenmode,Baden-Württemberg,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2023-02-11
R05052,ORD011814,UC06588,P0034,Vase Keramik Rund,Home & Living,Baden-Württemberg,4,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2024-02-22
R05053,ORD010601,UC05924,P0025,Lederriemen Cognac,Accessoires,Sachsen,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2023-12-02
R05054,ORD000193,UC00095,P0038,Trinkflasche Steel 750ml,Sport,Hamburg,3,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2024-05-24
R05055,ORD002819,UC01559,P0036,Tablett Bambus,Home & Living,NRW,3,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2023-04-08
R05056,ORD004035,UC02222,P0002,Maxi-Kleid Florencia,Damenmode,Bayern,3,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2024-10-13
R05057,ORD011656,UC06500,P0020,Pumps Elegante,Schuhe,NRW,2,negativ,"Schuhe fallen zu groß aus, muss eine Größe kleiner nehmen.",2023-12-16
R05058,ORD008239,UC04595,P0016,T-Shirt Basic Pack,Herrenmode,Baden-Württemberg,3,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2024-04-04
R05059,ORD009754,UC05439,P0028,Rucksack Campus,Accessoires,Berlin,4,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2023-06-12
R05060,ORD009612,UC05370,P0022,Loafer Classic,Schuhe,Bayern,4,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2024-05-16
R05061,ORD001452,UC00799,P0008,Midi-Rock Nora,Damenmode,NRW,2,negativ,Material dünn und billig wirkend.,2023-11-30
R05062,ORD012769,UC07113,P0009,Oxford Hemd Classic,Herrenmode,Hamburg,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2023-03-27
R05063,ORD007149,UC03982,P0028,Rucksack Campus,Accessoires,Berlin,4,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-06-03
R05064,ORD007484,UC04161,P0013,Leinenhemd Matteo,Herrenmode,Berlin,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2023-04-30
R05065,ORD007196,UC04013,P0015,Strickjacke Finn,Herrenmode,Bayern,1,negativ,Lieferzeit war viel zu lang. Service katastrophal.,2023-10-18
R05066,ORD007547,UC04195,P0004,Strickpullover Mila,Damenmode,Sachsen,3,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2023-12-10
R05067,ORD009386,UC05247,P0005,Businesshose Selene,Damenmode,Baden-Württemberg,1,negativ,Nicht das was ich erwartet hatte. Werde nicht wieder kaufen.,2024-03-14
R05068,ORD008968,UC05012,P0011,Kapuzenpulli Anton,Herrenmode,Hessen,4,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2023-06-11
R05069,ORD005706,UC03174,P0004,Strickpullover Mila,Damenmode,NRW,3,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2023-02-18
R05070,ORD013554,UC07544,P0020,Pumps Elegante,Schuhe,Baden-Württemberg,4,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2023-06-14
R05071,ORD013819,UC07702,P0020,Pumps Elegante,Schuhe,NRW,4,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2023-06-05
R05072,ORD001079,UC00595,P0038,Trinkflasche Steel 750ml,Sport,Bayern,1,negativ,Material dünn und billig wirkend.,2024-05-10
R05073,ORD011912,UC06647,P0026,Seidenschal Parisien,Accessoires,NRW,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2024-09-05
R05074,ORD000495,UC00273,P0036,Tablett Bambus,Home & Living,Bayern,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2023-03-09
R05075,ORD009278,UC05187,P0011,Kapuzenpulli Anton,Herrenmode,Baden-Württemberg,4,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2023-11-07
R05076,ORD006008,UC03337,P0010,Chino Slim Pierre,Herrenmode,Niedersachsen,3,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2024-05-10
R05077,ORD012645,UC07051,P0006,Cardigan Vera,Damenmode,Berlin,2,negativ,Nicht das was ich erwartet hatte. Werde nicht wieder kaufen.,2023-05-21
R05078,ORD011794,UC06577,P0031,Kissen Lino 50x50,Home & Living,Bayern,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2023-09-11
R05079,ORD014054,UC07829,P0020,Pumps Elegante,Schuhe,Bayern,4,neutral,Ist in Ordnung. Mal sehen wie lange es hält.,2023-04-14
R05080,ORD006084,UC03379,P0005,Businesshose Selene,Damenmode,Bayern,2,negativ,Lieferzeit war viel zu lang. Service katastrophal.,2023-11-08
R05081,ORD009253,UC05171,P0002,Maxi-Kleid Florencia,Damenmode,Berlin,1,negativ,Nicht das was ich erwartet hatte. Werde nicht wieder kaufen.,2023-04-09
R05082,ORD004559,UC02500,P0027,Sonnenbrille Aviator,Accessoires,Bayern,3,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2023-07-15
R05083,ORD008252,UC04603,P0003,High-Waist Jeans Luna,Damenmode,Sachsen,5,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2024-03-23
R05084,ORD011040,UC06168,P0023,Boots Heritage,Schuhe,Sachsen,2,negativ,"Material kratzt, völlig unbequem. Nicht empfehlenswert.",2023-10-08
R05085,ORD010892,UC06083,P0022,Loafer Classic,Schuhe,Baden-Württemberg,2,negativ,Nach drei Wochen löst sich die Sohle ab – sehr enttäuschend.,2023-10-09
R05086,ORD012410,UC06924,P0015,Strickjacke Finn,Herrenmode,Baden-Württemberg,1,negativ,Nicht das was ich erwartet hatte. Werde nicht wieder kaufen.,2024-10-15
R05087,ORD006172,UC03424,P0008,Midi-Rock Nora,Damenmode,Hamburg,2,negativ,Nicht das was ich erwartet hatte. Werde nicht wieder kaufen.,2023-06-19
R05088,ORD009635,UC05384,P0020,Pumps Elegante,Schuhe,NRW,3,neutral,"Preis könnte etwas günstiger sein, sonst passt alles.",2024-07-10
R05089,ORD008481,UC04740,P0025,Lederriemen Cognac,Accessoires,Brandenburg,4,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2024-08-30
R05090,ORD001339,UC00740,P0010,Chino Slim Pierre,Herrenmode,Berlin,4,neutral,Entspricht der Beschreibung. Nichts Besonderes.,2024-10-31
R05091,ORD005159,UC02836,P0014,Cargo-Shorts Marc,Herrenmode,Bayern,4,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-03-29
R05092,ORD003753,UC02066,P0007,Off-Shoulder Top Ida,Damenmode,Bayern,3,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2023-11-24
R05093,ORD000496,UC00273,P0010,Chino Slim Pierre,Herrenmode,Bayern,4,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2023-03-13
R05094,ORD001417,UC00780,P0040,Sporttasche Gym Plus,Sport,NRW,3,neutral,Ist in Ordnung. Mal sehen wie lange es hält.,2024-04-12
R05095,ORD009762,UC05444,P0008,Midi-Rock Nora,Damenmode,Hessen,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2024-09-28
